id,url,ścieżka,tytuł,zawiera
1491,https://www.youtube.com/watch?v=FtbZAFReMi4,frames\Europe\Czech Republic\Prague,59 Prague thoroughfare: Stodůlky - Motol - Malešice - Žižkov - Karlín - Palmovka - Zličín,True
1492,https://www.youtube.com/watch?v=hm2gUwz2gwY,frames\Europe\Czech Republic\Prague,Czechia Countryside Driving Tour of Central Bohemian Region 🎹 Czech Republic 4k HDR 60fps,True
1493,https://www.youtube.com/watch?v=KxwViEYe8tk,frames\Europe\Czech Republic\Prague,Moravian villages - Czech Republic | Road Drive with DashCam | 1080p | 🔇,True
1494,https://www.youtube.com/watch?v=QRgRqEKFwTY,frames\Europe\Czech Republic\Prague,Czech Republic Countryside 5 - Spalene Porici and Svojetice - GoPro Road Video,True
1495,https://www.youtube.com/watch?v=7EMXbnYEOpY,frames\Europe\Czech Republic\Prague,Scenic Czech Countryside Drive – From Prague to the East via Říčany 🇨🇿 4K HDR,True
1496,https://www.youtube.com/watch?v=n4eSBiOMH1k,frames\Europe\Czech Republic\Prague,Beautiful Czech Republic 🇨🇿 2017,True
1497,https://www.youtube.com/watch?v=szARbwGObM8,frames\Europe\Czech Republic\Prague,"Prague To Ceske Budejovice, Czech Republic. Part 16 of Central European Road Trip",True
1498,https://www.youtube.com/watch?v=fDK__6au8Hs,frames\Europe\Czech Republic\Prague,Czech Republic - Driving in dark road at night. At last street lights,True
1499,https://www.youtube.com/watch?v=01nubDJYAew,frames\Europe\Czech Republic\Prague,Beautiful countryside drive in Czech Republic /Drive Country Road / Čáslav #Bohemian #Driver,True
1500,https://www.youtube.com/watch?v=GLcAO2haOTg,frames\Europe\Czech Republic\Prague,Czech Roadways in the Country BMW Experience Comfortable Ride,False
1501,https://www.youtube.com/watch?v=BGYxG_36jWg,frames\Europe\Czech Republic\Prague,Most Beautiful Scenic Drive near Prague 🇨🇿 | 4K HDR Driving Tour | Czech Countryside,True
1502,https://www.youtube.com/watch?v=e_g4hk3h1bY,frames\Europe\Czech Republic\Prague,#shorts CITY DRIVING @ PRAGUE🇨🇿#youtubeshorts #shortsvideo #prague #czechrepublic #city #driving,True
1503,https://www.youtube.com/watch?v=166DUljiXiw,frames\Europe\Czech Republic\Prague,Chimezie Okonkwo & THE ELDERS driving from POLAND to Prague CZECH REPUBLIC on 05 SEPTEMBER 2023...,True
1504,https://www.youtube.com/watch?v=tv4MhoZmYU8,frames\Europe\Czech Republic\Prague,Driving through the Czech countryside,False
1505,https://www.youtube.com/watch?v=8vdQzwZ08RQ,frames\Europe\Czech Republic\Prague,Roads Prague.Czech Republic.,True
1506,https://www.youtube.com/watch?v=flP-1Qv-wcc,frames\Europe\Czech Republic\Prague,Czech Republic Countryside 2 - Vodokrty - GoPro Road Video,True
1507,https://www.youtube.com/watch?v=7ZX3hVnGAAA,frames\Europe\Czech Republic\Prague,Cruising The Czech Republic.,True
1508,https://www.youtube.com/watch?v=mofhn-nutJM,frames\Europe\Czech Republic\Prague,#shorts PRAGUE🇨🇿#youtubeshorts #shortsvideo #prague #czechrepublic #border #driving #europe #road,True
1509,https://www.youtube.com/watch?v=7Nxw_F8Z1XU,frames\Europe\Czech Republic\Prague,Dark. #asmr #driving #relaxing #scenery #country #views #family #nature #goodnight #highway #night,False
1510,https://www.youtube.com/watch?v=O87f_ZzBgfQ,frames\Europe\Czech Republic\Prague,BMW X1 drive Prague to Germany Stuttgart,True
1511,https://www.youtube.com/watch?v=ARpMSaZMtwY,frames\Europe\Czech Republic\Prague,Chimezie Okonkwo and THE ELDERS driving from Prague to Luxembourg City 06 September 2023,True
1512,https://www.youtube.com/watch?v=T75R-alEEiI,frames\Europe\Czech Republic\Prague,Roads in Czech Republic.,True
1513,https://www.youtube.com/watch?v=Jmxd3tp6udA,frames\Europe\Czech Republic\Prague,Driving Through Czechia’s Stunning Hidden Gems,False
1514,https://www.youtube.com/watch?v=AxlQxnInWGY,frames\Europe\Czech Republic\Prague,"Best things to see  in Prague,",True
1515,https://www.youtube.com/watch?v=-QZmyX6CQQM,frames\Europe\Czech Republic\Prague,Dark backroad. #asmr #family #relaxing #views #scenery #nature #driving #country #creepy #dark #road,False
1516,https://www.youtube.com/watch?v=SwAx3Owa7bo,frames\Europe\Denmark\Copenhagen,Copenhagen 2022 - Driving In Denmark || 4k UHD 60fps,True
1517,https://www.youtube.com/watch?v=WQsuqPz-SvY,frames\Europe\Denmark\Copenhagen,Copenhagen NV || 4K Copenhagen || Dashcam Driving in Denmark || European Roads Denmark,True
1518,https://www.youtube.com/watch?v=_94EogdbRqo,frames\Europe\Denmark\Copenhagen,"Driving in COPENHAGEN, Denmark - Rush hour [ 4k 60 fps]",True
1519,https://www.youtube.com/watch?v=yrq1tAK0u7A,frames\Europe\Denmark\Copenhagen,Downtown Copenhagen || Copenhagen City Center || København K Indre by || Dashcam 4K UHD 60fps,True
1520,https://www.youtube.com/watch?v=4Ljyu-4dbNA,frames\Europe\Denmark\Copenhagen,Köpenhamn / København / Copenhagen. Denmark. Dashcam driving.,True
1521,https://www.youtube.com/watch?v=VtNwjob9lho,frames\Europe\Denmark\Copenhagen,Exploring Copenhagen City Center by Car 🚘 | Dashcam Drive by Central Station & Tivoli Gardens!,True
1522,https://www.youtube.com/watch?v=JPWIkAvAOIU,frames\Europe\Denmark\Copenhagen,DRIVING AROUND AROUND COPENHAGEN Part 2 #shorts #shortvideo #viral  #copenhagen #europe,True
1523,https://www.youtube.com/watch?v=pZuYseh1AS0,frames\Europe\Denmark\Copenhagen,Driving inside Copenhagen 4K || How to see Copenhagen in my eyes 😜 2020,True
1524,https://www.youtube.com/watch?v=BcTOv9tW2Lo,frames\Europe\Denmark\Copenhagen,Copenhagen Denmark,True
1525,https://www.youtube.com/watch?v=biasfKqCI8Y,frames\Europe\Denmark\Copenhagen,Driving Underwater! | Øresund Bridge | Copenhagen (Denmark) - Malmö (Sweden) | 2018,True
1526,https://www.youtube.com/watch?v=iailt7ysl7Q,frames\Europe\Denmark\Copenhagen,City Drive Copenhagen,True
1527,https://www.youtube.com/watch?v=Sht6c6FpV_0,frames\Europe\Denmark\Copenhagen,Driving Downtown Copenhagen in 4K 🇩🇰  | København i 4K | See Copenhagen from my camera,True
1528,https://www.youtube.com/watch?v=FS-1hqIXUGA,frames\Europe\Denmark\Copenhagen,Driving In Rain - Copenhagen - Denmark - ASMR 2024,True
1529,https://www.youtube.com/watch?v=pfRfVqiC2Sk,frames\Europe\Denmark\Copenhagen,Dragør🇩🇰 - Country side drive #denmark #copenhagen #europe #driving #countryside,True
1530,https://www.youtube.com/watch?v=NdV4Fk7TAME,frames\Europe\Denmark\Copenhagen,Countryside Tour  - Denmark,True
1531,https://www.youtube.com/watch?v=qNKumPt8V74,frames\Europe\Denmark\Copenhagen,Winter has arrived to Copenhagen ❄️ - Denmark || 2022 - Driving In Denmark || 4k UHD 60fps,True
1532,https://www.youtube.com/watch?v=oPEDYYbTqB0,frames\Europe\Denmark\Copenhagen,Drive View - Denmark,True
1533,https://www.youtube.com/watch?v=Fq247kf_MkE,frames\Europe\Denmark\Copenhagen,City tour Denmark,True
1534,https://www.youtube.com/watch?v=HFND_k7ltlE,frames\Europe\Denmark\Copenhagen,Copenhagen 🇩🇰Drive on Beautiful Sunny Day |Almir Jan | #denmark#fun  #copenhagen#driving#travel,True
1535,https://www.youtube.com/watch?v=pj3RcWXylxc,frames\Europe\Denmark\Copenhagen,"Copenhagen Countryside Drive | Passing Lakes, Farms & Lovely Houses to the Highway",True
1536,https://www.youtube.com/watch?v=wffLuDAwaS4,frames\Europe\Denmark\Copenhagen,Sunshine day in Copenhagen 2022 /\ Driving In Denmark 2022 || 4k UHD 60fps,True
1537,https://www.youtube.com/watch?v=FL1oPNdrFWg,frames\Europe\Denmark\Copenhagen,Roskildevej  Driving Tour in Denmark - 4k UHD 60fps,True
1538,https://www.youtube.com/watch?v=3eAVDJHS9W8,frames\Europe\Denmark\Copenhagen,🤯 Driving through DENMARK in 4k HDR from RØDBY to COPENHAGEN (NORDIC Road Trip Chapter 2) 🙏,True
1539,https://www.youtube.com/watch?v=4A72NWwiCXI,frames\Europe\Denmark\Copenhagen,See Denmark from my eyes - Copenhagen - Frederiksberg - Driving In Denmark 2022 || 4k UHD 60fps,True
1540,https://www.youtube.com/watch?v=4ABNdOeHifg,frames\Europe\Denmark\Copenhagen,Most beautiful road in Denmark | Copenhagen bridge | most beautiful country | danish architect,True
1541,https://www.youtube.com/watch?v=OL52ppX8zJ8,frames\Europe\Denmark\Copenhagen,Roadtrip from #Copenhagen to #Helsingør | #Kronborg Castle | #Denmark #shorts #Sjælland #Øresund,True
1542,https://www.youtube.com/watch?v=aAicoTJyX6I,frames\Europe\Denmark\Copenhagen,Charming Countryside & Tesla Tech,False
1543,https://www.youtube.com/watch?v=zj74K4juEgY,frames\Europe\Denmark\Copenhagen,Journey through Rural Denmark | Off Track Journeys,True
1544,https://www.youtube.com/watch?v=vUAEW8F_PTQ,frames\Europe\Denmark\Copenhagen,#bangladesh #nature #naturelovers #driving,False
1545,https://www.youtube.com/watch?v=U4d_7ZsPE-Q,frames\Europe\Denmark\Copenhagen,Sweden countryside just driving Northern Sweden amazing road MediaArtist  underbart Sverige Lapland,False
1546,https://www.youtube.com/watch?v=1fz58rJdJj0,frames\Europe\Denmark\Copenhagen,Beautiful summer drive on pleasant roads of Denmark #summer #denmark #travel #longdrive #nature,True
1547,https://www.youtube.com/watch?v=i23s3ZE1oQw,frames\Europe\Denmark\Copenhagen,Sweden countryside #travel #electriccar #safe,False
1548,https://www.youtube.com/watch?v=TbwWsD3UzSI,frames\Europe\Denmark\Copenhagen,First person driving along strandvejen towards Copenhagen,True
1549,https://www.youtube.com/watch?v=QF_Vgk8f5mc,frames\Europe\Denmark\Copenhagen,Sunny Drive through Danish countryside🇩🇰#denmark #copenhagen #europe #travel #driving #sunny,True
1550,https://www.youtube.com/watch?v=RkNS6OS4Slo,frames\Europe\Denmark\Copenhagen,The Real Beauty of Denmark🇩🇰 Scenic Drive| Danish Summer|Almir Jan| #denmark#copenhagen#travel,True
1551,https://www.youtube.com/watch?v=fbjyDBeb04Q,frames\Europe\Denmark\Copenhagen,Copenhagen at sunset driving - 4K Driving In Downtown Denmark 🇩🇰🇩🇰🇩🇰|| 2022 - 4k UHD 60fps,True
1552,https://www.youtube.com/watch?v=0sAfSdDWKtY,frames\Europe\Denmark\Copenhagen,Driving Through Frederiksberg centret || Copenhagen City || 4K Denmark 🇩🇰,True
1553,https://www.youtube.com/watch?v=h31PyTP2E9Q,frames\Europe\Denmark\Copenhagen,Beautiful summer in Copenhagen || 2022 - Driving In Denmark || 4k UHD 60fps,True
1554,https://www.youtube.com/watch?v=_hBfqbLuUxE,frames\Europe\Denmark\Copenhagen,"Driving in Copenhagen, Denmark || Summer 2021 || 4K UHD 60fps",True
1555,https://www.youtube.com/watch?v=Le3j3gQmW9M,frames\Europe\Denmark\Copenhagen,Driving through Beautiful Mustard Fields | Danish Countryside| Almir Jan #denmark#copenhagen#travel,True
1556,https://www.youtube.com/watch?v=t3LDtliW4m0,frames\Europe\Denmark\Copenhagen,Copenhagen Coast & Countryside,True
1557,https://www.youtube.com/watch?v=gJEy0UAc4A0,frames\Europe\Denmark\Copenhagen,"[4KHDR] Driving in Denmark: E20, E47 & E55 from Copenhagen to Rønnede",True
1558,https://www.youtube.com/watch?v=Swi2CKFbMHA,frames\Europe\Finland\Helsinki,【4K】Kerava to Helsinki Drive,True
1559,https://www.youtube.com/watch?v=dbmmK2IDDpE,frames\Europe\Finland\Helsinki,【4K】March 2020 Helsinki Suburbs Drive Part 1,True
1560,https://www.youtube.com/watch?v=I-34Hddi-iE,frames\Europe\Finland\Helsinki,【4K】Helsinki East Small Roads Drive,True
1561,https://www.youtube.com/watch?v=xvYywbfyqg0,frames\Europe\Finland\Helsinki,【4K】Espoo to Helsinki Drive,True
1562,https://www.youtube.com/watch?v=xSNBZ4nYo68,frames\Europe\Finland\Helsinki,【4K】Helsinki to Lahti Highway Drive,True
1563,https://www.youtube.com/watch?v=ELSnrI0oFHE,frames\Europe\Finland\Helsinki,【4K】Helsinki Service Tunnel Drive,True
1564,https://www.youtube.com/watch?v=6lMcqCBtOO4,frames\Europe\Finland\Helsinki,【4K】Lahti to Helsinki Highway Drive,True
1565,https://www.youtube.com/watch?v=9VOJw5JztMk,frames\Europe\Finland\Helsinki,"【4K】Rauma to Helsinki Part 2, Turku Drive",True
1566,https://www.youtube.com/watch?v=TuFCjmLzh-U,frames\Europe\Finland\Helsinki,【4K】Winter 2018 Helsinki Drive,True
1567,https://www.youtube.com/watch?v=bk1-iOztUIo,frames\Europe\Finland\Helsinki,"【4K】West Harbour to Lahdentie, Helsinki Drive",True
1568,https://www.youtube.com/watch?v=Q_ydrVVs0BI,frames\Europe\Finland\Helsinki,3 Weeks of Cherry Blossoms in 30 minutes 🌸 | Helsinki & Espoo Hanami Guide 2025 🇫🇮,True
1569,https://www.youtube.com/watch?v=M5wL928Gpjg,frames\Europe\Finland\Helsinki,"Helsinki Drive, Highway to Järvenpää",True
1570,https://www.youtube.com/watch?v=5Zqbyo2w7Ys,frames\Europe\Finland\Helsinki,Helsinki airport towards city centre drive,True
1571,https://www.youtube.com/watch?v=NQ2lttRb4GE,frames\Europe\Finland\Helsinki,Countryside to Helsinki Downtown Drive,True
1572,https://www.youtube.com/watch?v=1-yRDJ1cdsM,frames\Europe\Finland\Helsinki,【4K】Helsinki to Countryside Drive,True
1573,https://www.youtube.com/watch?v=rggkHa-OwZs,frames\Europe\Finland\Helsinki,"Highway Drive, Helsinki to Myllykoski",True
1574,https://www.youtube.com/watch?v=-jnCMjdsiAQ,frames\Europe\Finland\Helsinki,"【4K】City & Countryside Drive, Helsinki to Borgnäs",True
1575,https://www.youtube.com/watch?v=z2wMS4sBAhM,frames\Europe\Finland\Helsinki,"Helsinki Drive, Kalasatama to Jätkäsaari",True
1576,https://www.youtube.com/watch?v=OPcpJ97K9yQ,frames\Europe\Finland\Helsinki,【4K】Helsinki Katajanokka Drive,True
1577,https://www.youtube.com/watch?v=OXU1pFZbQsc,frames\Europe\Finland\Helsinki,"【4K】Countryside Drive, Myrskylä to Ruotsinkylä",False
1578,https://www.youtube.com/watch?v=rT4ccRD-Xds,frames\Europe\Finland\Helsinki,Driving from Helsinki City Center to Loppi via Nurmijärvi | Urban to Countryside,True
1579,https://www.youtube.com/watch?v=lAs2Ms-Tkio,frames\Europe\Finland\Helsinki,On Our Way to Helsinki,True
1580,https://www.youtube.com/watch?v=cdNJ5EkF924,frames\Europe\Finland\Helsinki,【4K】Porkkalanniemi Countryside Drive,False
1581,https://www.youtube.com/watch?v=yJmynjzlhIQ,frames\Europe\Finland\Helsinki,Driving alone in Finland's countryside,True
1582,https://www.youtube.com/watch?v=1HuySiVDVws,frames\Europe\Finland\Helsinki,Driving on a beautiful winter day in Helsinki 🌞 #helsinki #winter #shorts,True
1583,https://www.youtube.com/watch?v=KKinwZLL0tA,frames\Europe\Finland\Helsinki,"Tunnel, winterscapes, drive out of town | February in Finland",True
1584,https://www.youtube.com/watch?v=KtxbNffqetk,frames\Europe\Finland\Helsinki,New Year's eve drive in Finland🚎🚌 #helsinki  #espoo  #finland #scandinavia #newyear,True
1585,https://www.youtube.com/watch?v=ZYOe6pB6DbQ,frames\Europe\Finland\Helsinki,Difficult Roads often lead to Beautiful destinations. #Finland like and subscribe to my channel.,True
1586,https://www.youtube.com/watch?v=eT-1UOjfSD4,frames\Europe\Finland\Helsinki,Finland countryside driving 3,True
1587,https://www.youtube.com/watch?v=iq24m4RfRjw,frames\Europe\Finland\Helsinki,A deer jumps on the road in the Finnish countryside,False
1588,https://www.youtube.com/watch?v=6Yi2mE4cNus,frames\Europe\Finland\Helsinki,Sweden countryside just driving beautiful morning fint morgon i Sverige nature wood road trip,False
1589,https://www.youtube.com/watch?v=RBqdPMg_tzs,frames\Europe\Finland\Helsinki,【4K】Suburbs to Helsinki Drive,True
1590,https://www.youtube.com/watch?v=e7kKMnUlm_A,frames\Europe\Finland\Helsinki,"【4K】Countryside Drive, Porvoo to Pellinki Island",False
1591,https://www.youtube.com/watch?v=L5W7qhZG9UU,frames\Europe\Finland\Helsinki,Driving from Helsinki Towards the Countryside,True
1592,https://www.youtube.com/watch?v=bny1axbAz-U,frames\Europe\Finland\Helsinki,Helsinki Dashcam 1,True
1593,https://www.youtube.com/watch?v=8GPMAuAdu3Q,frames\Europe\Finland\Helsinki,Driving In Helsinki morning rush hours (4K video),True
1594,https://www.youtube.com/watch?v=g9nuFdr-dEo,frames\Europe\Finland\Helsinki,"【4K】Countryside Drive, Espoo to Nurmijärvi",False
1595,https://www.youtube.com/watch?v=bJTXekhitC4,frames\Europe\Finland\Helsinki,"Finland Spring time, countryside driving today",True
1596,https://www.youtube.com/watch?v=a7OdQQNVmqo,frames\Europe\Finland\Helsinki,Spring Drive to Helsinki | Loppi to the Capital,True
1597,https://www.youtube.com/watch?v=j8TBn1Enx3o,frames\Europe\Finland\Helsinki,"【4K】Helsinki Downtown Drive, Spring 2019",True
1598,https://www.youtube.com/watch?v=76ZI2xpRIQE,frames\Europe\Finland\Helsinki,Driving from Helsinki to Sipoo & Back on Different Routes | Scenic Finnish Roads,True
1599,https://www.youtube.com/watch?v=0S68Tp3Dh6A,frames\Europe\Finland\Helsinki,"Driving in Helsinki, Finland 6/22",True
1600,https://www.youtube.com/watch?v=rNo7OTBxtjs,frames\Europe\Finland\Laponia,Best drive ever - Mejor momento de conducción en mi vida! Laponia / Lapland,True
1601,https://www.youtube.com/watch?v=BrAyGCtre3A,frames\Europe\Finland\Laponia,Magical drive in Lapland 😍 #viral #shorts 👇🏻Subscribe👇🏻,False
1602,https://www.youtube.com/watch?v=AiS00HgWsmw,frames\Europe\Finland\Laponia,"Bus drive from Rovaniemi airport, with the funniest bus driver in Lapland....",False
1603,https://www.youtube.com/watch?v=LZ2hEKtnnVM,frames\Europe\Finland\Laponia,POV: you drive trough Lapland,False
1604,https://www.youtube.com/watch?v=MgaWHn1YagA,frames\Europe\Finland\Laponia,Scenic road drive on a snowy day in #rovaniemi - exploring the wild beauty of #lapland ❄️🚗 #snowy,False
1605,https://www.youtube.com/watch?v=eXYd8EqirHY,frames\Europe\Finland\Laponia,Drive in Saariselka in the summer,False
1606,https://www.youtube.com/watch?v=3mE2ku8GXnk,frames\Europe\Finland\Laponia,"Driving in Finland. Levi - Rovaniemi, November 4, 2019",True
1607,https://www.youtube.com/watch?v=kbvfJ24lRJM,frames\Europe\Finland\Laponia,A little drive at the countryside.,False
1608,https://www.youtube.com/watch?v=TQf67oYE2qQ,frames\Europe\Finland\Laponia,Road Trip FIN-NOR |  Part 1: Finland - Tavastia Proper to Ostrobothnia | 4K Dash Cam  2h51min,True
1609,https://www.youtube.com/watch?v=SBP1HI1nOXU,frames\Europe\Finland\Laponia,[4K] Time Lapse Driving on the Countryside 🇫🇮 ||Eleksa Finoy #timelapse #countryside #finland,True
1610,https://www.youtube.com/watch?v=kFKu1sKSsXk,frames\Europe\France\Paris,Driving on the ring road of Paris 4k dashcam,True
1611,https://www.youtube.com/watch?v=94OODNhoXN4,frames\Europe\France\Paris,France Paris driving from east to west dashcam 4k,True
1612,https://www.youtube.com/watch?v=jjVM_s2svgA,frames\Europe\France\Paris,Driving in Paris France 4k dashcam from west to east,True
1613,https://www.youtube.com/watch?v=da4nJtwRnKk,frames\Europe\France\Paris,Driving in Paris France suburbs/outskirts 4k dashcam from Saint-Denis to Aubervilliers,True
1614,https://www.youtube.com/watch?v=r0MDBmE3mnE,frames\Europe\France\Paris,Driving on the ring road of Paris dashcam 4k,True
1615,https://www.youtube.com/watch?v=7YnB-emusA8,frames\Europe\France\Paris,"Drive in France, Paris - Fontaineble, 27.04.2019",True
1616,https://www.youtube.com/watch?v=i48mRgvi-3Y,frames\Europe\France\Paris,Drive in Paris France 4K real-time XZ2P,True
1617,https://www.youtube.com/watch?v=SEiuRZbKFQg,frames\Europe\France\Paris,Midnight Drive in Paris🇫🇷—Paris France 4K—Midnight in Paris is like this,True
1618,https://www.youtube.com/watch?v=20E0fE6tGE8,frames\Europe\France\Paris,Paris 4K - Morning Drive - Driving Downtown,True
1619,https://www.youtube.com/watch?v=8mf5prrubCM,frames\Europe\France\Paris,Driving Downtown - Paris 4K HDR - Morning Rain,True
1620,https://www.youtube.com/watch?v=eTswFWr_xQU,frames\Europe\France\Paris,"Driving around the Arc de Triomphe Roundabout in Paris, France",True
1621,https://www.youtube.com/watch?v=fs0_2Yqn5M4,frames\Europe\France\Paris,Driving Paris France,True
1622,https://www.youtube.com/watch?v=NtPxB9MbTII,frames\Europe\France\Paris,Drive Lamborghini In Paris,True
1623,https://www.youtube.com/watch?v=4BOVrqFPN9I,frames\Europe\France\Paris,"From Paris suburbs to country side (VBR-15 Relaxing Driving in France, No Talking, No Music)",True
1624,https://www.youtube.com/watch?v=B_mv8AAuQJI,frames\Europe\France\Paris,"Paris - Amiens (VBR-75 Relaxing Driving in France, No Talking, No Music)",True
1625,https://www.youtube.com/watch?v=Atko426PxVQ,frames\Europe\France\Paris,"From Champagne to Paris suburbs (VBR-38 Relaxing Driving in France, No Talking, No Music)",True
1626,https://www.youtube.com/watch?v=tEeXnibTZkk,frames\Europe\France\Paris,Driving through the countryside |  FRANCE 🇫🇷,True
1627,https://www.youtube.com/watch?v=D2-ohoRO02Q,frames\Europe\France\Paris,Driving Through a French Village,False
1628,https://www.youtube.com/watch?v=6RHPXy1yHvQ,frames\Europe\France\Paris,What driving through a small town in France is like 🥰 #travel,True
1629,https://www.youtube.com/watch?v=Ipc7my9hCQg,frames\Europe\France\Paris,Driving France | Paris Countryside (short ride),True
1630,https://www.youtube.com/watch?v=JfpF-U0wVOg,frames\Europe\France\Paris,Driving Through The Street Of Paris #shorts_ #france,True
1631,https://www.youtube.com/watch?v=QbAPtAnV414,frames\Europe\France\Paris,Driving through France 🇫🇷,True
1632,https://www.youtube.com/watch?v=bAVeCp3EsJs,frames\Europe\France\Paris,#Shorts Dash cam in France road trip,True
1633,https://www.youtube.com/watch?v=5V5tEv5q02Q,frames\Europe\France\Paris,2 Insane Road Ragers on a Country Road #dashcam #crash #road,False
1634,https://www.youtube.com/watch?v=rBa_brBaK_g,frames\Europe\France\Paris,A wonderful moment driving through the countryside on a beautiful evening in France#viral #france,True
1635,https://www.youtube.com/watch?v=ABNZPTW9guk,frames\Europe\France\Paris,Scenic Driving In France #france #shorts #scenic #driving,True
1636,https://www.youtube.com/watch?v=nHHCW3-PF-I,frames\Europe\France\Paris,#like #subscribe #poland #stopham #france #paris # drive #nocna #jazda #stop #bad #drive #night,True
1637,https://www.youtube.com/watch?v=5QwnUDNjvI0,frames\Europe\France\Paris,France highway | Yaal abi,True
1638,https://www.youtube.com/watch?v=qSRcLyDfm0U,frames\Europe\France\Paris,What does the road to the fields look like in EUROPE - France #europe #france #nature #beautiful,True
1639,https://www.youtube.com/watch?v=NiHxV2WrjlA,frames\Europe\France\Paris,Driving from Paris to Quimper covers a distance of about 570 kilometers (354 miles)…link in comment,True
1640,https://www.youtube.com/watch?v=SP5W_r4fVg8,frames\Europe\France\Paris,Let’s drive to Paris! #paris #roadtrip,True
1641,https://www.youtube.com/watch?v=lhNBEW_B1Tw,frames\Europe\France\Paris,Driving in Paris 1960's conduite nostalgie années 60,True
1642,https://www.youtube.com/watch?v=ZbdaBYOvhBM,frames\Europe\France\Paris,"Paris La Défense - St Rémy sur Avre (VBR-80 Relaxing Driving in France, No Talking, No Music)",True
1643,https://www.youtube.com/watch?v=L0fk9OPWlQA,frames\Europe\France\Paris,Paris to Geneva on road,True
1644,https://www.youtube.com/watch?v=NNelt84SB9Y,frames\Europe\France\Paris,"Driving through wineries in Saint Emillion, France",True
1645,https://www.youtube.com/watch?v=7w1ILPtZk2o,frames\Europe\France\Paris,"The country roads of Bordeaux, France",True
1646,https://www.youtube.com/watch?v=Ln40VRxItT4,frames\Europe\France\Paris,French Countryside Drive 4K - French Villages and Small Forrest Driving,False
1647,https://www.youtube.com/watch?v=3RPCG69H564,frames\Europe\France\Paris,Beautiful France Countryside,True
1648,https://www.youtube.com/watch?v=Nv6c7J2_9SE,frames\Europe\France\Paris,Epic flight over the French countryside 4K #SHORTS,False
1649,https://www.youtube.com/watch?v=Wj6FwXKxpnA,frames\Europe\France\Paris,Long drive in European highway #shorts,True
1650,https://www.youtube.com/watch?v=beNuNb0RXS4,frames\Europe\France\Paris,Spain tunnel inside driving,False
1651,https://www.youtube.com/watch?v=yxfPfTIMAmU,frames\Europe\France\Paris,French countryside road trip,False
1652,https://www.youtube.com/watch?v=XD4pJ715T94,frames\Europe\France\Prowansja,Dashcam clips roadtrip in the south of France 2016,True
1653,https://www.youtube.com/watch?v=SHpj7uLO-YI,frames\Europe\France\Prowansja,"♪ Nice to Aix-en-Provence, France. Part 12 of Southern European Road Trip",True
1654,https://www.youtube.com/watch?v=sfmswi4hmgE,frames\Europe\France\Prowansja,"Driver's View: Driving from Saint Tropez to Fréjus along the French Riviera, France 🇫🇷",True
1655,https://www.youtube.com/watch?v=WgeMY3Fl8gE,frames\Europe\France\Prowansja,Provence Drive,False
1656,https://www.youtube.com/watch?v=ymAEbgIl2xw,frames\Europe\France\Prowansja,Provence Drive,False
1657,https://www.youtube.com/watch?v=KcadeZ8GxgE,frames\Europe\France\Prowansja,France by Road - Aix-en-Provence,True
1658,https://www.youtube.com/watch?v=558wvpjV1Zw,frames\Europe\France\Prowansja,ASMR Driving 4K from BEAUSOLEIL through MONACO to MENTON in Southern France | Tour de Provence 006,True
1659,https://www.youtube.com/watch?v=Zu2VRX1gfd8,frames\Europe\France\Prowansja,ASMR Driving 4K - LES ISSAMBRES to SANDAYA SAINT-RAPHAËL - Southern France Tour de Provence 017,True
1660,https://www.youtube.com/watch?v=9pcBleOFivQ,frames\Europe\France\Prowansja,Alpilles Drive,False
1661,https://www.youtube.com/watch?v=jM5gRnTvfbc,frames\Europe\France\Prowansja,#11🇫🇷 2K France driving:  Cotignac to Le Luc via Carcès and Cabasse (and driving along Carcès Lake),True
1662,https://www.youtube.com/watch?v=Mb49o2as-t4,frames\Europe\France\Prowansja,DRIVING EUROPE 🇫🇷 [4K] Orange to Mornas [Provence-Alpes-Côte d'Azur] France. Drive tour,True
1663,https://www.youtube.com/watch?v=RV1Mtk1FoYE,frames\Europe\France\Prowansja,"Driving through Les Baux de Provence, France",True
1664,https://www.youtube.com/watch?v=BMfddXy1NAY,frames\Europe\Germany\Berlin,Evening Drive through Berlin with Berlin Street Vibes Playlist (Winter Edition),True
1665,https://www.youtube.com/watch?v=IHC1JU4wHag,frames\Europe\Germany\Berlin,Driving in Berlin during a beautiful evening | Dashcam Germany | Sunset Driving,True
1666,https://www.youtube.com/watch?v=oYpySOepxqY,frames\Europe\Germany\Berlin,Dashcam drive through Berlin,True
1667,https://www.youtube.com/watch?v=QE03kKtJeWs,frames\Europe\Germany\Berlin,🇩🇪 4K BERLIN DRIVE - morning driving tour (Summer Edition),True
1668,https://www.youtube.com/watch?v=7zK3h0x2g8Y,frames\Europe\Germany\Berlin,Berlin City Drive | Christmas Time | December 2024,True
1669,https://www.youtube.com/watch?v=60qP50X4shc,frames\Europe\Germany\Berlin,Drive in Germany | Autobahn Berlin to Hannover,True
1670,https://www.youtube.com/watch?v=GsnAjibcO7o,frames\Europe\Germany\Berlin,"BERLIN, Germany 🇩🇪 Urban Drive – From West to East | 4K Driving Tour",True
1671,https://www.youtube.com/watch?v=X6rmApdwKiE,frames\Europe\Germany\Berlin,Scenic drive BERLIN to DRESDEN - 🇩🇪 Germany 🇩🇪,True
